2,1,0
3,2,0
4,3,0
5,2,0
6,3,0
7,3,0
8,5,0
9,7,0
10,5,0
11,2,0
12,10,0
13,9,0
14,9,0
15,1,0
16,5,0
17,5,0
18,2,0
19,17,0
20,10,0
